Name,Year,Date,Tm,Opp,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos
Trea Turner,2023,03/05/2023,PHI,LAD,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.259,0.301,0.393,0.693,2,0.89,-0.058,0.84,-0.0003,-0.36,7,9.2,SS
Trea Turner,2023,05/05/2023,PHI,BOS,5,5,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.257,0.297,0.386,0.683,2,1.36,-0.085,1.09,-0.0004,-0.55,3,3,SS
Trea Turner,2023,06/05/2023,PHI,BOS,5,5,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.262,0.301,0.414,0.714,2,0.78,0.014,0.61,0.0001,0.71,19,24.7,SS
Trea Turner,2023,07/05/2023,PHI,BOS,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.264,0.306,0.412,0.718,2,0.82,0.029,0.59,0.0001,0.47,7,9.2,SS
Trea Turner,2023,09/05/2023,PHI,TOR,5,5,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0.261,0.302,0.405,0.708,2,0.73,0.01,0.54,0,-0.87,5,6.5,SS
Trea Turner,2023,10/05/2023,PHI,TOR,5,4,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0.261,0.305,0.408,0.713,2,1.82,-0.091,1.5,-0.0005,-0.19,7,9,SS
Trea Turner,2023,12/05/2023,PHI,COL,4,4,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.261,0.304,0.41,0.714,1,1.18,-0.047,1.07,-0.0003,-0.59,7,9.2,SS
Trea Turner,2023,13/05/2023,PHI,COL,5,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0.256,0.307,0.402,0.709,2,1.01,-0.027,0.96,-0.0002,-0.19,13,18.4,SS
Trea Turner,2023,14/05/2023,PHI,COL,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.262,0.311,0.405,0.716,2,1.01,0.04,1.02,0.0002,0.5,6,6,SS
Trea Turner,2023,15/05/2023,PHI,SFG,5,5,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.26,0.308,0.405,0.713,2,0.57,-0.016,0.57,-0.0001,-0.49,5,6,SS
Trea Turner,2023,16/05/2023,PHI,SFG,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.258,0.305,0.399,0.704,2,1.17,0.003,1.1,0,0.27,3,3,SS
Trea Turner,2023,17/05/2023,PHI,SFG,5,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.262,0.308,0.399,0.707,2,1.42,-0.026,1.32,-0.0002,-0.54,6,6,SS
Trea Turner,2023,19/05/2023,PHI,CHC,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.257,0.302,0.39,0.692,2,0.72,-0.061,0.61,-0.0003,-0.98,0,0,SS
Trea Turner,2023,21/05/2023,PHI,CHC,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.257,0.3,0.393,0.693,1,0.86,-0.075,0.76,-0.0004,-0.52,5,6,SS
Trea Turner,2023,22/05/2023,PHI,ARI,5,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.256,0.303,0.39,0.693,1,1.67,0.165,1.48,0.0009,0.82,12,15.5,SS
Trea Turner,2023,23/05/2023,PHI,ARI,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.251,0.297,0.382,0.679,2,0.89,-0.09,0.73,-0.0005,-0.55,0,0,SS
Trea Turner,2023,24/05/2023,PHI,ARI,5,5,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.25,0.295,0.392,0.687,2,1.21,0.362,0.97,0.0017,0.57,16,22.2,SS
Trea Turner,2023,25/05/2023,PHI,ATL,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.288,0.383,0.671,2,0.88,-0.117,0.82,-0.0007,-1.07,0,0,SS
Trea Turner,2023,26/05/2023,PHI,ATL,5,4,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.244,0.291,0.385,0.676,2,0.91,0.079,0.8,0.0004,0.62,13,18.9,SS
Trea Turner,2023,27/05/2023,PHI,ATL,5,5,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.248,0.293,0.39,0.683,2,1.11,0.054,1.01,0.0003,0.23,15,18.5,SS
Trea Turner,2023,28/05/2023,PHI,ATL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0.288,0.383,0.671,2,0.36,-0.039,0.38,-0.0002,-0.91,0,0,SS
Trea Turner,2023,30/05/2023,PHI,NYM,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.285,0.378,0.662,2,1.14,-0.087,1.09,-0.0005,-0.64,0,0,SS
Trea Turner,2023,31/05/2023,PHI,NYM,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0.28,0.371,0.651,2,1.15,-0.098,0.98,-0.0005,-1.05,0,0,SS
Trea Turner,2023,01/06/2023,PHI,NYM,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.236,0.279,0.369,0.648,2,0.97,0.067,0.75,0.0003,0.84,10,12.2,SS
Trea Turner,2023,02/06/2023,PHI,WSN,5,5,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.235,0.278,0.37,0.648,5,2.03,-0.269,1.3,-0.001,-1.3,7,9.2,SS
Trea Turner,2023,03/06/2023,PHI,WSN,4,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.237,0.281,0.373,0.655,4,1.2,0.079,0.74,0.0003,1.07,9,12.5,SS
Trea Turner,2023,04/06/2023,PHI,WSN,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.232,0.276,0.366,0.642,4,0.78,-0.06,0.54,-0.0003,-1.29,0,0,SS
Trea Turner,2023,05/06/2023,PHI,DET,5,5,3,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0.243,0.286,0.398,0.684,4,0.67,0.238,0.48,0.001,3.85,38,50.1,SS
Trea Turner,2023,06/06/2023,PHI,DET,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24,0.283,0.394,0.676,4,0.75,-0.056,0.57,-0.0003,-0.65,0,0,SS
Trea Turner,2023,08/06/2023,PHI,DET,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.237,0.282,0.389,0.671,4,1.65,0.015,1.29,0.0001,-0.21,4,6.2,SS
Trea Turner,2023,09/06/2023,PHI,LAD,4,4,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.241,0.285,0.391,0.676,4,1.23,-0.02,1.12,-0.0001,0.25,8,9.5,SS
Trea Turner,2023,10/06/2023,PHI,LAD,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.242,0.285,0.389,0.673,4,0.83,-0.023,0.79,-0.0001,-0.27,3,3,SS
Trea Turner,2023,11/06/2023,PHI,LAD,5,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.248,0.29,0.396,0.687,2,0.67,0.13,0.57,0.0007,1.37,22,27.6,SS
Trea Turner,2023,12/06/2023,PHI,ARI,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.245,0.289,0.391,0.679,2,1.03,-0.073,0.96,-0.0004,-0.71,4,6.2,SS
Trea Turner,2023,13/06/2023,PHI,ARI,5,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0.249,0.297,0.394,0.691,2,0.41,0.07,0.36,0.0004,1.38,24,30.4,SS
Trea Turner,2023,14/06/2023,PHI,ARI,5,4,1,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0.249,0.299,0.395,0.694,2,1.3,0.255,1.26,0.0015,1.56,9,12.2,SS
Trea Turner,2023,15/06/2023,PHI,ARI,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.252,0.301,0.395,0.696,2,1.54,0.119,1.54,0.0007,1.1,13,15.5,SS
Trea Turner,2023,16/06/2023,PHI,OAK,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.297,0.39,0.686,2,0.41,-0.047,0.4,-0.0003,-0.91,0,0,SS
Trea Turner,2023,17/06/2023,PHI,OAK,6,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.247,0.297,0.386,0.684,2,1.75,-0.113,1.79,-0.0007,-0.51,7,9.2,SS
Trea Turner,2023,18/06/2023,PHI,OAK,4,4,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.247,0.297,0.385,0.681,2,0.94,0.034,0.96,0.0002,0.12,5,6.5,SS
Trea Turner,2023,20/06/2023,PHI,ATL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.293,0.38,0.673,2,1.63,-0.174,1.94,-0.0013,-1.62,0,0,SS
Trea Turner,2023,22/06/2023,PHI,ATL,4,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.243,0.296,0.377,0.673,2,1.01,0.019,1.18,0.0001,0.4,9,12,SS
Trea Turner,2023,23/06/2023,PHI,NYM,4,3,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0.244,0.298,0.377,0.675,2,1.06,0.086,1.01,0.0005,1.63,11,16.2,SS
Trea Turner,2023,24/06/2023,PHI,NYM,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.244,0.298,0.375,0.673,2,1.16,0.061,1.15,0.0004,0.3,5,6.5,SS
Trea Turner,2023,25/06/2023,PHI,NYM,5,3,2,2,0,0,1,3,1,0,0,1,0,0,0,0,2,0,0.248,0.305,0.387,0.692,2,1.86,0.419,1.76,0.0024,3.49,37,49.9,SS
Trea Turner,2023,27/06/2023,PHI,CHC,5,5,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0.247,0.303,0.384,0.688,2,0.51,-0.017,0.49,-0.0001,-1.5,5,6.5,SS
Trea Turner,2023,28/06/2023,PHI,CHC,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.246,0.302,0.382,0.684,2,0.43,-0.017,0.42,-0.0001,-0.58,5,6.2,SS
Trea Turner,2023,29/06/2023,PHI,CHC,4,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0.249,0.304,0.386,0.69,2,0.99,0.111,0.97,0.0007,1.14,20,24.2,SS
Trea Turner,2023,30/06/2023,PHI,WSN,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.249,0.304,0.384,0.688,2,1.81,0.011,1.81,0.0001,0.01,8,9,SS
Trea Turner,2023,01/07/2023,PHI,WSN,5,4,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.252,0.308,0.389,0.696,2,0.48,0.053,0.45,0.0003,1.58,16,21.6,SS
Trea Turner,2023,02/07/2023,PHI,WSN,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.249,0.304,0.383,0.687,2,1.59,-0.214,1.53,-0.0012,-1.27,0,0,SS
Trea Turner,2023,04/07/2023,PHI,TBR,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.246,0.3,0.379,0.679,2,0.57,-0.057,0.53,-0.0003,-0.74,0,0,SS
Trea Turner,2023,05/07/2023,PHI,TBR,5,5,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0.248,0.302,0.387,0.689,2,0.75,0.148,0.71,0.0008,0.83,17,21.7,SS
Trea Turner,2023,06/07/2023,PHI,TBR,5,5,0,2,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0.25,0.303,0.388,0.691,2,1.44,0.172,1.41,0.001,1.38,13,15.5,SS
Trea Turner,2023,07/07/2023,PHI,MIA,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.302,0.386,0.688,2,1.21,-0.129,1.38,-0.0009,-1.19,3,3,SS
Trea Turner,2023,08/07/2023,PHI,MIA,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0.25,0.302,0.393,0.695,2,1.1,-0.001,1.23,0,0.22,14,18.7,SS
Trea Turner,2023,09/07/2023,PHI,MIA,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.247,0.299,0.389,0.687,2,0.76,-0.083,0.84,-0.0006,-0.99,0,0,SS
Trea Turner,2023,14/07/2023,PHI,SDP,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.244,0.295,0.383,0.678,2,1.05,-0.131,1.05,-0.0008,-1.89,0,0,SS
Trea Turner,2023,15/07/2023,PHI,SDP,5,4,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0.247,0.299,0.385,0.683,2,1.21,0.053,1.23,0.0003,0.97,20,24.5,SS
Trea Turner,2023,15/07/2023,PHI,SDP,5,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.249,0.302,0.388,0.691,2,0.45,0.069,0.47,0.0004,0.01,12,15.5,SS
Trea Turner,2023,16/07/2023,PHI,SDP,5,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.249,0.301,0.386,0.687,2,1.64,-0.13,1.68,-0.0008,-0.64,5,6.2,SS
Trea Turner,2023,18/07/2023,PHI,MIL,4,4,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.251,0.303,0.392,0.695,2,0.7,0.043,0.75,0.0003,0.5,15,18.4,SS
Trea Turner,2023,19/07/2023,PHI,MIL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0.3,0.388,0.689,2,1.28,-0.131,1.48,-0.0009,-0.97,0,0,SS
Trea Turner,2023,20/07/2023,PHI,MIL,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.247,0.3,0.385,0.685,2,0.67,-0.087,0.75,-0.0006,-0.59,2,3,SS
Trea Turner,2023,21/07/2023,PHI,CLE,5,5,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.246,0.299,0.388,0.687,2,2.14,-0.187,2.22,-0.0012,-1.21,10,12.2,SS
Trea Turner,2023,22/07/2023,PHI,CLE,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.246,0.298,0.387,0.685,2,1.57,-0.179,1.62,-0.0011,-1,3,3,SS
Trea Turner,2023,23/07/2023,PHI,CLE,5,4,1,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.249,0.302,0.39,0.692,2,1.66,0.095,1.75,0.0006,0.44,12,15.2,SS
Trea Turner,2023,24/07/2023,PHI,BAL,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.247,0.3,0.387,0.687,2,1.07,-0.09,1.12,-0.0006,-0.73,0,0,SS
Trea Turner,2023,25/07/2023,PHI,BAL,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.245,0.297,0.384,0.681,2,1.92,-0.189,1.93,-0.0011,-1.06,0,0,SS
Trea Turner,2023,28/07/2023,PHI,PIT,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.242,0.294,0.379,0.673,2,1.17,-0.131,1.29,-0.0009,-1.21,0,0,SS
Trea Turner,2023,29/07/2023,PHI,PIT,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.242,0.295,0.379,0.674,7,1.92,0.023,2.11,0.0002,0.04,7,9.2,SS
Trea Turner,2023,30/07/2023,PHI,PIT,5,5,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.242,0.294,0.379,0.673,5,1.62,-0.406,1.76,-0.0027,-2.08,5,6,SS
Trea Turner,2023,31/07/2023,PHI,MIA,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.242,0.296,0.378,0.673,6,1.02,-0.003,1.27,0,-0.02,7,9.2,SS
Trea Turner,2023,01/08/2023,PHI,MIA,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.24,0.293,0.374,0.667,6,0.73,-0.076,0.93,-0.0006,-0.65,0,0,SS
Trea Turner,2023,02/08/2023,PHI,MIA,6,5,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.237,0.291,0.37,0.662,6,1.28,-0.142,1.55,-0.001,-1.56,6,9.4,SS
Trea Turner,2023,03/08/2023,PHI,MIA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0.29,0.368,0.657,8,0.53,-0.049,0.66,-0.0004,-0.91,0,0,SS
Trea Turner,2023,04/08/2023,PHI,KCR,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.236,0.289,0.367,0.656,8,1.79,-0.017,1.93,-0.0001,-0.26,5,6.5,SS
Trea Turner,2023,05/08/2023,PHI,KCR,4,4,1,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0.238,0.291,0.377,0.668,8,1.21,0.291,1.2,0.0017,2.74,25,35.2,SS
Trea Turner,2023,06/08/2023,PHI,KCR,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0.238,0.291,0.378,0.668,6,0.29,0.002,0.3,0,-0.3,5,6,SS
Trea Turner,2023,08/08/2023,PHI,WSN,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.239,0.292,0.38,0.672,7,0.51,0.035,0.52,0.0002,0.33,9,12.2,SS
Trea Turner,2023,08/08/2023,PHI,WSN,4,4,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.241,0.294,0.383,0.677,4,0.85,0.077,0.81,0.0004,0.85,17,21.7,SS
Trea Turner,2023,09/08/2023,PHI,WSN,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0.296,0.384,0.679,1,0.29,0.032,0.28,0.0002,0.25,6,6,DH
Trea Turner,2023,10/08/2023,PHI,WSN,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.243,0.295,0.389,0.684,6,1.36,0.208,1.21,0.0011,0.63,16,22.2,SS
Trea Turner,2023,11/08/2023,PHI,MIN,5,5,1,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0.247,0.298,0.395,0.694,3,0.32,0.077,0.27,0.0004,2.94,19,25.2,SS
Trea Turner,2023,12/08/2023,PHI,MIN,4,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.252,0.304,0.399,0.703,6,0.4,0.064,0.32,0.0003,1.29,13,15.2,SS
Trea Turner,2023,13/08/2023,PHI,MIN,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.252,0.303,0.398,0.701,6,1.24,-0.05,1.04,-0.0003,-0.39,3,3,SS
Trea Turner,2023,15/08/2023,PHI,TOR,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.302,0.395,0.697,6,1.47,-0.105,1.26,-0.0005,-0.76,0,0,SS
Trea Turner,2023,16/08/2023,PHI,TOR,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.302,0.394,0.697,6,0.68,0.023,0.61,0.0001,0.12,5,6,SS
Trea Turner,2023,18/08/2023,PHI,WSN,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.248,0.302,0.392,0.694,6,1.99,-0.152,1.6,-0.0007,-0.99,4,6.2,SS
Trea Turner,2023,19/08/2023,PHI,WSN,5,5,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0.25,0.303,0.404,0.707,6,1.43,0.127,1.21,0.0007,1,28,37.4,SS
Trea Turner,2023,20/08/2023,PHI,WSN,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.303,0.403,0.705,2,0.74,-0.056,0.57,-0.0003,-0.76,3,3,SS
Trea Turner,2023,21/08/2023,PHI,SFG,5,5,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.253,0.305,0.405,0.71,2,0.42,0.03,0.44,0.0002,0.29,11,12.2,SS
Trea Turner,2023,22/08/2023,PHI,SFG,5,5,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0.253,0.304,0.403,0.707,2,3.3,0.256,3.08,0.0014,-0.44,7,10,SS
Trea Turner,2023,23/08/2023,PHI,SFG,6,5,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.252,0.305,0.407,0.711,2,1.42,0.053,1.27,0.0003,0.47,18,24.9,SS
Trea Turner,2023,25/08/2023,PHI,STL,4,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.252,0.304,0.407,0.712,2,0.63,0.041,0.58,0.0002,0.37,10,12,SS
Trea Turner,2023,26/08/2023,PHI,STL,4,4,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.254,0.306,0.41,0.716,2,1.13,-0.097,0.87,-0.0005,-0.3,14,18.9,SS
Trea Turner,2023,27/08/2023,PHI,STL,4,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.255,0.305,0.409,0.715,2,1.05,0.028,0.67,0.0001,0.03,7,9.7,SS
Trea Turner,2023,28/08/2023,PHI,LAA,4,3,3,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0.257,0.308,0.422,0.731,2,0.98,0.362,0.57,0.0013,2.96,34,47.1,SS
Trea Turner,2023,29/08/2023,PHI,LAA,5,5,1,2,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0.258,0.309,0.431,0.74,2,0.64,0.051,0.29,0.0001,2.41,26,34.7,SS
Trea Turner,2023,30/08/2023,PHI,LAA,5,4,2,2,1,0,1,3,0,0,1,1,0,0,0,0,0,0,0.26,0.312,0.439,0.751,2,2.1,0.381,0.84,0.0009,2.46,27,37.9,SS
Trea Turner,2023,01/09/2023,PHI,MIL,4,4,1,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0.26,0.311,0.443,0.754,2,1.54,0.539,0.68,0.0014,2.07,18,25.7,SS
Trea Turner,2023,02/09/2023,PHI,MIL,5,5,2,2,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0.261,0.312,0.448,0.76,2,1.29,-0.073,0.72,-0.0002,0.51,29,36.9,SS
Trea Turner,2023,03/09/2023,PHI,MIL,5,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.263,0.313,0.448,0.761,2,0.99,0.096,0.63,0.0004,0.18,8,9.5,SS
Trea Turner,2023,04/09/2023,PHI,SDP,6,6,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.263,0.313,0.452,0.765,2,0.54,0.123,0.26,0.0004,0.89,21,28.4,SS
Trea Turner,2023,08/09/2023,PHI,MIA,4,3,2,2,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.265,0.316,0.458,0.774,2,1.23,0.035,0.57,0.0001,0.87,26,33.9,SS
Trea Turner,2023,09/09/2023,PHI,MIA,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0.265,0.317,0.457,0.774,2,0.61,-0.039,0.34,-0.0001,-0.4,6,9.2,SS
Trea Turner,2023,10/09/2023,PHI,MIA,5,4,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0.266,0.319,0.462,0.782,2,1.43,0.297,0.61,0.0008,1.8,21,28.2,SS
Trea Turner,2023,11/09/2023,PHI,ATL,5,5,2,1,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0.266,0.318,0.465,0.784,2,1.06,0.065,0.56,0.0002,0.97,18,25.4,SS
Trea Turner,2023,11/09/2023,PHI,ATL,4,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.267,0.319,0.467,0.787,2,0.77,0.084,0.53,0.0004,0.88,12,15.7,SS
Trea Turner,2023,12/09/2023,PHI,ATL,5,5,1,3,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0.27,0.322,0.474,0.795,2,1.17,0.463,0.67,0.0016,1.77,27,34.2,SS
Trea Turner,2023,13/09/2023,PHI,ATL,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.268,0.32,0.47,0.79,2,1.01,-0.099,0.61,-0.0004,-0.95,0,0,SS
Trea Turner,2023,15/09/2023,PHI,STL,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.268,0.319,0.469,0.788,2,0.79,-0.068,0.54,-0.0003,-0.86,5,6.2,SS
Trea Turner,2023,16/09/2023,PHI,STL,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.319,0.469,0.788,2,0.43,0.011,0.23,0,-0.25,7,9.2,SS
Trea Turner,2023,17/09/2023,PHI,STL,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.269,0.319,0.468,0.788,2,1.91,-0.146,0.69,-0.0003,-0.81,6,6,SS
Trea Turner,2023,18/09/2023,PHI,ATL,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.27,0.32,0.468,0.788,2,0.58,0.047,0.29,0.0001,0.41,6,6,SS
Trea Turner,2023,19/09/2023,PHI,ATL,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.269,0.32,0.466,0.785,2,0.5,-0.014,0.15,0,-0.56,9,12.2,SS
Trea Turner,2023,20/09/2023,PHI,ATL,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.267,0.319,0.463,0.781,2,1.53,-0.242,0.68,-0.0007,-1.29,2,3,SS
Trea Turner,2023,21/09/2023,PHI,NYM,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.266,0.32,0.461,0.781,2,1.28,0.004,0.29,0,0.14,6,9.2,SS
Trea Turner,2023,22/09/2023,PHI,NYM,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.265,0.319,0.458,0.777,2,1.51,-0.186,0.22,-0.0002,-0.89,9,12.2,SS
Trea Turner,2023,23/09/2023,PHI,NYM,4,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.263,0.317,0.455,0.772,2,0.95,0.025,0.06,0,0.42,4,6.7,SS
Trea Turner,2023,24/09/2023,PHI,NYM,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.263,0.317,0.455,0.772,2,0.6,-0.052,0.04,0,-0.85,7,9.2,SS
Trea Turner,2023,26/09/2023,PHI,PIT,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.316,0.454,0.77,2,1.12,0.009,0.05,0,0.37,3,3,SS
Trea Turner,2023,28/09/2023,PHI,PIT,4,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.266,0.319,0.459,0.778,2,1.46,0.197,0.07,0.0001,1.59,20,24.2,SS
Trea Turner,2023,30/09/2023,PHI,NYM,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.266,0.32,0.459,0.778,2,0.67,-0.015,0.05,0,0.12,5,6,SS
Trea Turner,2022,08/04/2022,LAD,COL,5,5,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,3,1.18,0.009,1.18,0.0001,-0.4,5,6.5,SS
Trea Turner,2022,09/04/2022,LAD,COL,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.222,0.222,0.222,0.444,3,1.42,-0.006,1.46,0,-0.15,3,3,SS
Trea Turner,2022,10/04/2022,LAD,COL,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0.231,0.231,0.462,3,0.94,-0.078,0.94,-0.0005,-0.79,3,3,SS
